V5,V2
0.26,-0.98
0.285,-1.365
0.35,-1.615
0.41,-1.655
0.44,-1.46
0.415,-1.13
0.355,-0.84
0.29,-0.66
0.24,-0.55
0.195,-0.475
0.12,-0.405
0.065,-0.35
-0.01,-0.3
-0.075,-0.26
-0.12,-0.21
-0.165,-0.195
-0.2,-0.18
-0.245,-0.195
-0.285,-0.19
-0.32,-0.175
-0.335,-0.16
-0.335,-0.135
-0.33,-0.145
-0.345,-0.15
-0.36,-0.15
-0.38,-0.155
-0.38,-0.145
-0.38,-0.14
-0.385,-0.145
-0.38,-0.145
-0.395,-0.165
-0.42,-0.155
-0.41,-0.155
-0.4,-0.155
-0.4,-0.145
-0.4,-0.16
-0.435,-0.155
-0.43,-0.17
-0.445,-0.165
-0.44,-0.14
-0.43,-0.15
-0.45,-0.16
-0.455,-0.18
-0.47,-0.175
-0.46,-0.175
-0.46,-0.165
-0.46,-0.175
-0.47,-0.185
-0.475,-0.2
-0.48,-0.2
-0.485,-0.195
-0.475,-0.195
-0.485,-0.2
-0.49,-0.21
-0.495,-0.22
-0.515,-0.235
-0.505,-0.24
-0.515,-0.23
-0.495,-0.24
-0.515,-0.255
-0.525,-0.27
-0.54,-0.285
-0.535,-0.275
-0.53,-0.275
-0.525,-0.285
-0.53,-0.3
-0.55,-0.315
-0.545,-0.325
-0.535,-0.32
-0.525,-0.31
-0.52,-0.32
-0.525,-0.33
-0.52,-0.335
-0.53,-0.335
-0.52,-0.32
-0.505,-0.28
-0.485,-0.29
-0.47,-0.275
-0.48,-0.275
-0.475,-0.255
-0.45,-0.225
-0.435,-0.18
-0.41,-0.17
-0.4,-0.135
-0.38,-0.12
-0.37,-0.105
-0.355,-0.075
-0.34,-0.04
-0.315,-0.035
-0.295,-0.035
-0.29,-0.01
-0.275,-0.005
-0.255,0.01
-0.23,0.03
-0.215,0.035
-0.2,0.045
-0.18,0.04
-0.18,0.035
-0.175,0.04
-0.175,0.06
-0.16,0.05
-0.165,0.045
-0.175,0.04
-0.175,0.045
-0.16,0.045
-0.15,0.06
-0.15,0.075
-0.15,0.075
-0.17,0.09
-0.185,0.09
-0.18,0.1
-0.18,0.11
-0.185,0.1
-0.2,0.1
-0.21,0.095
-0.22,0.085
-0.215,0.105
-0.195,0.115
-0.2,0.12
-0.2,0.105
-0.21,0.105
-0.225,0.1
-0.21,0.115
-0.22,0.12
-0.205,0.12
-0.22,0.12
-0.22,0.115
-0.215,0.115
-0.215,0.12
-0.205,0.135
-0.21,0.13
-0.21,0.12
-0.225,0.125
-0.225,0.125
-0.21,0.135
-0.21,0.15
-0.205,0.135
-0.22,0.125
-0.23,0.12
-0.23,0.125
-0.225,0.13
-0.21,0.145
-0.205,0.145
-0.22,0.13
-0.23,0.14
-0.235,0.14
-0.23,0.15
-0.22,0.16
-0.215,0.15
-0.22,0.14
-0.225,0.14
-0.24,0.155
-0.23,0.16
-0.23,0.17
-0.23,0.175
-0.225,0.175
-0.25,0.155
-0.25,0.145
-0.245,0.17
-0.235,0.17
-0.24,0.175
-0.245,0.165
-0.245,0.175
-0.25,0.165
-0.245,0.18
-0.235,0.185
-0.23,0.175
-0.235,0.17
-0.24,0.145
-0.24,0.155
-0.24,0.17
-0.235,0.165
-0.245,0.17
-0.245,0.16
-0.245,0.15
-0.265,0.15
-0.245,0.155
-0.235,0.155
-0.24,0.155
-0.255,0.155
-0.26,0.135
-0.26,0.14
-0.245,0.145
-0.245,0.16
-0.235,0.15
-0.245,0.13
-0.25,0.13
-0.27,0.13
-0.25,0.13
-0.24,0.14
-0.24,0.135
-0.25,0.13
-0.26,0.11
-0.265,0.11
-0.265,0.115
-0.265,0.13
-0.265,0.11
-0.265,0.105
-0.275,0.11
-0.27,0.1
-0.275,0.105
-0.265,0.125
-0.265,0.11
-0.255,0.1
-0.27,0.09
-0.285,0.085
-0.275,0.095
-0.27,0.105
-0.26,0.095
-0.27,0.085
-0.275,0.075
-0.28,0.08
-0.265,0.085
-0.26,0.1
-0.265,0.09
-0.26,0.075
-0.265,0.07
-0.26,0.06
-0.265,0.07
-0.25,0.08
-0.25,0.075
-0.26,0.07
-0.255,0.06
-0.27,0.06
-0.265,0.07
-0.245,0.09
-0.245,0.07
-0.25,0.06
-0.26,0.055
-0.265,0.055
-0.25,0.08
-0.25,0.075
-0.24,0.075
-0.245,0.06
-0.24,0.065
-0.245,0.065
-0.245,0.06
-0.235,0.065
-0.23,0.06
-0.24,0.06
-0.24,0.045
-0.25,0.04
-0.26,0.06
-0.255,0.07
-0.25,0.06
-0.26,0.05
-0.26,0.04
-0.255,0.035
-0.24,0.045
-0.23,0.055
-0.22,0.045
-0.23,0.04
-0.225,0.03
-0.24,0.03
-0.225,0.045
-0.23,0.05
-0.235,0.045
-0.24,0.04
-0.245,0.03
-0.245,0.035
-0.235,0.04
-0.235,0.05
-0.22,0.03
-0.225,0.03
-0.235,0.015
-0.25,0.025
-0.245,0.03
-0.245,0.04
-0.245,0.025
-0.25,0.03
-0.255,0.025
-0.26,0.025
-0.25,0.045
-0.235,0.04
-0.225,0.04
-0.22,0.03
-0.225,0.03
-0.23,0.02
-0.225,0.04
-0.22,0.05
-0.22,0.035
-0.225,0.02
-0.235,0.01
-0.245,0.035
-0.245,0.11
-0.245,0.27
-0.25,0.465
-0.25,0.675
-0.275,0.915
-0.305,1.145
-0.285,1.34
-0.245,1.46
-0.14,1.45
-0.035,1.275
0.06,0.91
0.13,0.41
0.215,-0.15
0.27,-0.675
0.325,-1.145
0.38,-1.495
0.435,-1.735
0.485,-1.8
0.51,-1.645
0.485,-1.325
0.445,-1.03
0.39,-0.84
0.33,-0.715
0.27,-0.615
0.235,-0.515
0.165,-0.45
0.105,-0.395
0.045,-0.35
-0.01,-0.315
-0.08,-0.295
-0.12,-0.265
-0.17,-0.245
-0.2,-0.24
-0.235,-0.235
-0.28,-0.235
-0.31,-0.23
-0.31,-0.215
-0.31,-0.21
-0.31,-0.21
-0.33,-0.21
-0.345,-0.215
-0.355,-0.21
-0.36,-0.195
-0.345,-0.195
-0.33,-0.2
-0.335,-0.21
-0.355,-0.215
-0.375,-0.2
-0.37,-0.21
-0.37,-0.21
-0.36,-0.2
-0.36,-0.22
-0.37,-0.215
-0.385,-0.215
-0.375,-0.215
-0.385,-0.21
-0.395,-0.21
-0.425,-0.215
-0.445,-0.23
-0.45,-0.23
-0.445,-0.225
-0.43,-0.23
-0.415,-0.23
-0.42,-0.24
-0.43,-0.25
-0.45,-0.255
-0.445,-0.24
-0.44,-0.255
-0.435,-0.255
-0.45,-0.265
-0.47,-0.285
-0.47,-0.29
-0.465,-0.28
-0.465,-0.275
-0.45,-0.295
-0.47,-0.3
-0.475,-0.32
-0.495,-0.32
-0.485,-0.31
-0.485,-0.315
-0.475,-0.32
-0.48,-0.34
-0.475,-0.36
-0.475,-0.36
-0.48,-0.33
-0.475,-0.355
-0.475,-0.35
-0.485,-0.385
-0.495,-0.395
-0.51,-0.395
-0.5,-0.38
-0.485,-0.37
-0.465,-0.37
-0.46,-0.375
-0.45,-0.365
-0.45,-0.335
-0.43,-0.325
-0.395,-0.3
-0.4,-0.28
-0.39,-0.275
-0.385,-0.26
-0.375,-0.225
-0.355,-0.2
-0.325,-0.185
-0.305,-0.16
-0.295,-0.16
-0.275,-0.145
-0.27,-0.13
-0.24,-0.1
-0.21,-0.085
-0.205,-0.07
-0.19,-0.055
-0.185,-0.055
-0.18,-0.05
-0.18,-0.025
-0.165,-0.02
-0.16,-0.02
-0.17,-0.03
-0.15,-0.04
-0.14,-0.03
-0.12,-0.025
-0.095,0.0
-0.1,0.0
-0.1,0.0
-0.11,-0.015
-0.13,-0.005
-0.12,0.025
-0.13,0.04
-0.125,0.035
-0.14,0.025
-0.17,0.02
-0.165,0.035
-0.16,0.04
-0.14,0.045
-0.135,0.045
-0.14,0.025
-0.175,0.02
-0.18,0.015
-0.165,0.045
-0.165,0.035
-0.165,0.04
-0.185,0.03
-0.18,0.015
-0.195,0.025
-0.165,0.045
-0.165,0.04
-0.155,0.04
-0.16,0.04
-0.155,0.025
-0.15,0.025
-0.145,0.03
-0.16,0.04
-0.15,0.05
-0.155,0.04
-0.165,0.025
-0.17,0.03
-0.17,0.05
-0.165,0.05
-0.17,0.04
-0.175,0.045
-0.185,0.03
-0.185,0.04
-0.18,0.05
-0.16,0.05
-0.15,0.065
-0.17,0.05
-0.19,0.05
-0.205,0.05
-0.195,0.065
-0.18,0.075
-0.18,0.075
-0.195,0.08
-0.185,0.07
-0.18,0.065
-0.17,0.085
-0.165,0.085
-0.165,0.09
-0.18,0.085
-0.19,0.07
-0.21,0.08
-0.215,0.09
-0.23,0.1
-0.24,0.09
-0.255,0.08
-0.25,0.07
-0.235,0.075
-0.185,0.085
-0.175,0.1
-0.175,0.1
-0.165,0.08
-0.19,0.055
-0.195,0.07
-0.195,0.08
-0.185,0.08
-0.19,0.065
-0.205,0.065
-0.21,0.055
-0.235,0.07
-0.23,0.075
-0.215,0.06
-0.22,0.06
-0.215,0.045
-0.215,0.05
-0.205,0.05
-0.195,0.05
-0.205,0.065
-0.205,0.06
-0.22,0.055
-0.22,0.03
-0.22,0.04
-0.2,0.045
-0.195,0.06
-0.195,0.05
-0.205,0.035
-0.205,0.015
-0.205,0.025
-0.195,0.035
-0.2,0.04
-0.19,0.035
-0.205,0.03
-0.22,0.02
-0.205,0.03
-0.2,0.025
-0.19,0.035
-0.185,0.025
-0.195,0.015
-0.195,0.01
-0.215,0.01
-0.205,0.025
-0.205,0.015
-0.22,0.015
-0.205,0.01
-0.215,-0.005
-0.23,0.01
-0.215,0.01
-0.205,0.015
-0.205,0.015
-0.205,0.015
-0.21,0.0
-0.21,0.005
-0.195,0.01
-0.175,0.01
-0.18,0.025
-0.195,0.01
-0.22,-0.005
-0.24,0.005
-0.195,0.005
-0.185,0.025
-0.165,0.01
-0.16,0.01
-0.16,-0.02
-0.17,-0.005
-0.17,-0.005
-0.165,0.015
-0.17,-0.005
-0.19,-0.005
-0.2,-0.01
-0.205,-0.005
-0.2,0.005
-0.185,0.0
-0.17,-0.005
-0.185,-0.01
-0.185,-0.015
-0.18,-0.02
-0.185,-0.01
-0.185,0.0
-0.195,0.0
-0.2,-0.02
-0.21,-0.025
-0.195,-0.025
-0.185,-0.02
-0.165,-0.005
-0.16,-0.015
-0.17,-0.03
-0.18,-0.04
-0.175,-0.025
-0.165,-0.015
-0.165,-0.015
-0.15,-0.02
-0.155,-0.035
-0.165,-0.04
-0.175,-0.03
-0.17,-0.03
-0.17,-0.02
-0.19,-0.015
-0.185,-0.03
-0.185,-0.045
-0.195,-0.035
-0.185,-0.02
-0.175,-0.025
-0.175,-0.005
-0.175,-0.03
-0.17,-0.045
-0.18,-0.03
-0.165,-0.015
-0.16,-0.005
-0.16,-0.01
-0.18,-0.02
-0.18,-0.035
-0.195,-0.045
-0.18,-0.02
-0.17,0.015
-0.17,0.105
-0.19,0.265
-0.22,0.495
-0.24,0.78
-0.255,1.06
-0.245,1.25
-0.185,1.38
-0.075,1.41
0.04,1.265
0.155,0.955
0.26,0.535
0.32,0.05
0.37,-0.485
0.38,-0.97
0.405,-1.37
0.435,-1.635
0.465,-1.72
0.48,-1.605
0.455,-1.305
0.405,-1.04
0.345,-0.875
0.305,-0.745
0.265,-0.65
0.225,-0.575
0.165,-0.49
0.11,-0.45
0.025,-0.41
-0.03,-0.355
-0.075,-0.32
-0.115,-0.29
-0.16,-0.285
-0.195,-0.29
-0.22,-0.28
-0.255,-0.27
-0.26,-0.265
-0.265,-0.255
-0.28,-0.26
-0.29,-0.245
-0.295,-0.25
-0.32,-0.245
-0.305,-0.245
-0.295,-0.24
-0.3,-0.25
-0.32,-0.26
-0.355,-0.27
-0.345,-0.255
-0.34,-0.245
-0.34,-0.25
-0.345,-0.25
-0.37,-0.26
-0.385,-0.27
-0.385,-0.27
-0.385,-0.27
-0.375,-0.27
-0.385,-0.275
-0.39,-0.285
-0.39,-0.295
-0.41,-0.295
-0.395,-0.28
-0.405,-0.285
-0.405,-0.295
-0.415,-0.305
-0.45,-0.315
-0.455,-0.32
-0.44,-0.315
-0.44,-0.315
-0.43,-0.32
-0.45,-0.33
-0.465,-0.355
-0.46,-0.355
-0.46,-0.345
-0.455,-0.35
-0.46,-0.37
-0.47,-0.375
-0.49,-0.4
-0.485,-0.395
-0.485,-0.39
-0.48,-0.385
-0.485,-0.39
-0.49,-0.42
-0.495,-0.42
-0.495,-0.425
-0.49,-0.42
-0.48,-0.415
-0.485,-0.41
-0.485,-0.43
-0.475,-0.435
-0.475,-0.425
-0.46,-0.415
-0.46,-0.405
-0.435,-0.4
-0.425,-0.4
-0.425,-0.39
-0.415,-0.355
-0.395,-0.34
-0.37,-0.305
-0.35,-0.275
-0.345,-0.26
-0.33,-0.235
-0.32,-0.195
-0.305,-0.165
-0.27,-0.13
-0.26,-0.11
-0.25,-0.1
-0.25,-0.095
-0.23,-0.065
-0.2,-0.055
-0.17,-0.045
-0.165,-0.025
-0.155,-0.02
-0.15,-0.02
-0.135,-0.01
-0.11,-0.01
-0.11,-0.005
-0.1,-0.015
-0.125,-0.025
-0.135,-0.035
-0.12,-0.035
-0.115,-0.02
-0.095,-0.005
-0.12,-0.005
-0.125,-0.02
-0.13,-0.025
-0.13,-0.005
-0.125,0.005
-0.12,0.03
-0.125,0.02
-0.15,0.02
-0.16,0.015
-0.165,0.01
-0.17,0.025
-0.16,0.03
-0.16,0.03
-0.17,0.02
-0.185,0.02
-0.175,0.035
-0.18,0.035
-0.17,0.04
-0.17,0.03
-0.18,0.035
-0.185,0.03
-0.195,0.035
-0.175,0.045
-0.19,0.055
-0.18,0.045
-0.18,0.04
-0.19,0.045
-0.205,0.045
-0.185,0.06
-0.195,0.05
-0.19,0.07
-0.19,0.05
-0.21,0.055
-0.21,0.05
-0.205,0.075
-0.195,0.075
-0.19,0.075
-0.215,0.07
-0.21,0.055
-0.225,0.07
-0.205,0.09
-0.2,0.085
-0.195,0.085
-0.22,0.08
-0.22,0.085
-0.225,0.08
-0.215,0.085
-0.205,0.105
-0.21,0.11
-0.215,0.095
-0.22,0.085
-0.23,0.1
-0.225,0.11
-0.215,0.12
-0.21,0.11
-0.21,0.105
-0.235,0.095
-0.235,0.09
-0.235,0.105
-0.235,0.11
-0.22,0.105
-0.23,0.09
-0.24,0.085
-0.245,0.09
-0.245,0.105
-0.23,0.115
-0.23,0.105
-0.24,0.08
-0.25,0.075
-0.25,0.095
-0.235,0.1
-0.235,0.085
-0.24,0.09
-0.245,0.085
-0.25,0.065
-0.265,0.075
-0.25,0.09
-0.245,0.085
-0.25,0.09
-0.245,0.075
-0.26,0.06
-0.265,0.065
-0.255,0.08
-0.25,0.08
-0.245,0.085
-0.255,0.07
-0.255,0.045
-0.255,0.07
-0.255,0.07
-0.24,0.075
-0.25,0.075
-0.25,0.055
-0.26,0.05
-0.26,0.05
-0.255,0.07
-0.245,0.075
-0.245,0.07
-0.255,0.06
-0.25,0.055
-0.26,0.06
-0.255,0.07
-0.245,0.08
-0.25,0.06
-0.24,0.055
-0.25,0.045
-0.27,0.05
-0.255,0.06
-0.245,0.065
-0.245,0.07
-0.245,0.055
-0.255,0.05
-0.25,0.05
-0.255,0.075
-0.235,0.07
-0.235,0.055
-0.24,0.06
-0.255,0.04
-0.26,0.055
-0.255,0.065
-0.235,0.06
-0.245,0.07
-0.245,0.055
-0.25,0.045
-0.25,0.045
-0.25,0.055
-0.245,0.055
-0.24,0.055
-0.24,0.045
-0.245,0.04
-0.255,0.04
-0.25,0.045
-0.235,0.05
-0.235,0.05
-0.23,0.045
-0.25,0.04
-0.255,0.045
-0.24,0.045
-0.23,0.06
-0.24,0.05
-0.25,0.035
-0.245,0.03
-0.255,0.04
-0.26,0.045
-0.23,0.05
-0.23,0.045
-0.235,0.035
-0.255,0.03
-0.255,0.025
-0.25,0.055
-0.245,0.04
-0.24,0.05
-0.245,0.03
-0.245,0.015
-0.24,0.03
-0.245,0.045
-0.225,0.045
-0.23,0.05
-0.235,0.04
-0.255,0.035
-0.25,0.02
-0.235,0.04
-0.235,0.04
-0.235,0.04
-0.235,0.035
-0.24,0.025
-0.255,0.03
-0.23,0.04
-0.22,0.04
-0.235,0.05
-0.235,0.045
-0.245,0.025
-0.245,0.04
-0.23,0.045
-0.225,0.07
-0.235,0.15
-0.24,0.3
-0.27,0.535
-0.305,0.82
-0.32,1.095
-0.315,1.32
-0.28,1.48
-0.195,1.52
-0.08,1.385
0.02,1.08
0.11,0.64
0.19,0.12
0.225,-0.425
0.265,-0.945
0.295,-1.34
0.335,-1.605
0.395,-1.71
0.435,-1.61
0.41,-1.34
0.375,-1.045
0.325,-0.835
0.265,-0.685
0.225,-0.575
0.19,-0.49
0.125,-0.43
0.05,-0.38
-0.015,-0.335
-0.09,-0.3
-0.125,-0.255
-0.155,-0.235
-0.205,-0.21
-0.25,-0.225
-0.275,-0.21
-0.31,-0.22
-0.315,-0.18
-0.32,-0.185
-0.315,-0.18
-0.33,-0.2
-0.345,-0.2
-0.355,-0.195
-0.36,-0.185
-0.355,-0.18
-0.36,-0.18
-0.375,-0.195
-0.39,-0.195
-0.39,-0.195
-0.38,-0.185
-0.385,-0.175
-0.385,-0.18
-0.4,-0.2
-0.405,-0.2
-0.42,-0.195
-0.42,-0.185
-0.41,-0.18
-0.42,-0.185
-0.435,-0.21
-0.445,-0.22
-0.445,-0.205
-0.445,-0.195
-0.445,-0.205
-0.445,-0.215
-0.465,-0.225
-0.465,-0.235
-0.475,-0.24
-0.475,-0.23
-0.465,-0.235
-0.465,-0.24
-0.485,-0.26
-0.485,-0.265
-0.495,-0.285
-0.48,-0.265
-0.49,-0.27
-0.485,-0.29
-0.5,-0.3
-0.51,-0.325
-0.505,-0.325
-0.505,-0.315
-0.495,-0.32
-0.49,-0.33
-0.51,-0.345
-0.515,-0.355
-0.515,-0.365
-0.49,-0.345
-0.49,-0.355
-0.49,-0.355
-0.5,-0.36
-0.495,-0.365
-0.48,-0.355
-0.47,-0.33
-0.445,-0.305
-0.44,-0.29
-0.43,-0.285
-0.42,-0.255
-0.405,-0.23
-0.385,-0.19
-0.365,-0.16
-0.355,-0.14
-0.335,-0.125
-0.335,-0.115
-0.315,-0.085
-0.28,-0.055
-0.255,-0.045
-0.24,-0.03
-0.22,-0.03
-0.215,-0.025
-0.19,0.0
-0.165,0.01
-0.14,0.02
-0.135,0.01
-0.145,0.0
-0.155,0.0
-0.155,0.005
-0.135,0.02
-0.12,0.025
-0.125,0.015
-0.135,0.005
-0.13,0.005
-0.125,0.015
-0.115,0.04
-0.115,0.05
-0.13,0.065
-0.135,0.05
-0.145,0.04
-0.17,0.06
-0.155,0.06
-0.155,0.055
-0.17,0.07
-0.175,0.055
-0.18,0.045
-0.18,0.06
-0.165,0.065
-0.16,0.075
-0.16,0.065
-0.16,0.055
-0.175,0.065
-0.17,0.065
-0.16,0.07
-0.155,0.075
-0.15,0.075
-0.17,0.065
-0.18,0.065
-0.18,0.08
-0.18,0.08
-0.175,0.085
-0.17,0.08
-0.18,0.075
-0.19,0.065
-0.195,0.08
-0.19,0.09
-0.175,0.095
-0.175,0.085
-0.18,0.08
-0.19,0.075
-0.2,0.085
-0.19,0.095
-0.185,0.105
-0.19,0.105
-0.195,0.1
-0.195,0.09
-0.215,0.1
-0.2,0.1
-0.205,0.12
-0.2,0.11
-0.19,0.105
-0.205,0.115
-0.205,0.115
-0.195,0.125
-0.2,0.115
-0.195,0.11
-0.21,0.105
-0.215,0.095
-0.215,0.11
-0.205,0.12
-0.21,0.12
-0.205,0.115
-0.215,0.115
-0.21,0.105
-0.225,0.12
-0.215,0.105
-0.21,0.11
-0.215,0.11
-0.225,0.105
-0.225,0.09
-0.23,0.1
-0.215,0.105
-0.21,0.11
-0.21,0.095
-0.22,0.09
-0.225,0.075
-0.235,0.09
-0.225,0.11
-0.215,0.095
-0.215,0.09
-0.215,0.075
-0.225,0.075
-0.24,0.08
-0.23,0.085
-0.22,0.09
-0.215,0.08
-0.23,0.06
-0.22,0.055
-0.23,0.065
-0.225,0.08
-0.21,0.075
-0.215,0.07
-0.225,0.07
-0.23,0.05
-0.245,0.05
-0.23,0.065
-0.22,0.065
-0.225,0.06
-0.235,0.055
-0.235,0.05
-0.24,0.05
-0.225,0.045
-0.215,0.07
-0.215,0.065
-0.22,0.05
-0.235,0.045
-0.23,0.06
-0.22,0.06
-0.215,0.06
-0.215,0.05
-0.22,0.05
-0.225,0.04
-0.23,0.04
-0.22,0.055
-0.215,0.055
-0.21,0.05
-0.215,0.05
-0.22,0.045
-0.225,0.04
-0.23,0.06
-0.22,0.055
-0.215,0.06
-0.215,0.04
-0.225,0.035
-0.235,0.04
-0.225,0.045
-0.205,0.05
-0.205,0.04
-0.21,0.035
-0.21,0.035
-0.225,0.03
-0.22,0.045
-0.205,0.055
-0.2,0.04
-0.215,0.035
-0.215,0.03
-0.215,0.03
-0.205,0.035
-0.195,0.04
-0.2,0.045
-0.22,0.03
-0.21,0.015
-0.215,0.04
-0.195,0.04
-0.195,0.045
-0.195,0.04
-0.21,0.035
-0.2,0.025
-0.215,0.025
-0.195,0.035
-0.205,0.045
-0.195,0.035
-0.185,0.02
-0.205,0.01
-0.215,0.025
-0.205,0.03
-0.205,0.045
-0.21,0.04
-0.205,0.03
-0.21,0.03
-0.21,0.035
-0.2,0.025
-0.185,0.05
-0.19,0.035
-0.19,0.03
-0.205,0.03
-0.2,0.025
-0.2,0.045
-0.185,0.05
-0.19,0.05
-0.195,0.04
-0.2,0.03
-0.21,0.04
-0.205,0.075
-0.2,0.12
-0.195,0.225
-0.21,0.38
-0.23,0.58
-0.26,0.82
-0.28,1.05
-0.28,1.255
-0.24,1.385
-0.155,1.41
-0.035,1.28
0.05,1.03
0.155,0.66
0.22,0.185
0.275,-0.325
0.31,-0.785
0.365,-1.16
0.42,-1.43
0.475,-1.59
0.53,-1.535
0.525,-1.325
0.48,-1.095
0.425,-0.875
0.365,-0.73
0.33,-0.615
0.27,-0.53
0.21,-0.475
0.135,-0.425
0.065,-0.38
0.015,-0.33
-0.035,-0.285
-0.08,-0.265
-0.12,-0.255
-0.175,-0.245
-0.215,-0.25
-0.25,-0.215
-0.255,-0.21
-0.265,-0.195
-0.27,-0.2
-0.285,-0.205
-0.31,-0.225
-0.325,-0.2
-0.315,-0.19
-0.32,-0.2
-0.315,-0.2
-0.33,-0.21
-0.35,-0.205
-0.36,-0.205
-0.35,-0.205
-0.35,-0.195
-0.36,-0.205
-0.355,-0.215
-0.375,-0.215
-0.375,-0.205
-0.365,-0.21
-0.36,-0.2
-0.36,-0.2
-0.375,-0.22
-0.395,-0.215
-0.4,-0.21
-0.405,-0.19
-0.385,-0.205
-0.4,-0.22
-0.42,-0.225
-0.43,-0.24
-0.435,-0.225
-0.435,-0.22
-0.425,-0.225
-0.435,-0.23
-0.435,-0.25
-0.455,-0.265
-0.45,-0.255
-0.445,-0.25
-0.445,-0.26
-0.44,-0.275
-0.455,-0.29
-0.465,-0.31
-0.49,-0.31
-0.475,-0.305
-0.47,-0.305
-0.475,-0.325
-0.47,-0.345
-0.47,-0.35
-0.48,-0.345
-0.475,-0.345
-0.455,-0.35
-0.455,-0.35
-0.455,-0.355
-0.455,-0.375
-0.455,-0.355
-0.435,-0.345
-0.425,-0.33
-0.405,-0.325
-0.405,-0.325
-0.395,-0.315
-0.4,-0.295
-0.37,-0.265
-0.345,-0.245
-0.34,-0.23
-0.33,-0.215
-0.32,-0.2
-0.31,-0.175
-0.29,-0.145
-0.265,-0.12
-0.25,-0.09
-0.24,-0.09
-0.23,-0.075
-0.225,-0.045
-0.195,-0.025
-0.175,-0.01
-0.16,0.01
-0.17,0.0
-0.165,0.0
-0.165,0.015
-0.155,0.035
-0.13,0.045
-0.12,0.05
-0.125,0.03
-0.135,0.03
-0.13,0.045
-0.12,0.06
-0.12,0.075
-0.11,0.06
-0.115,0.055
-0.135,0.05
-0.14,0.055
-0.14,0.07
-0.125,0.07
-0.13,0.065
-0.12,0.055
-0.135,0.05
-0.14,0.055
-0.15,0.055
-0.14,0.06
-0.12,0.065
-0.14,0.06
-0.145,0.055
-0.145,0.06
-0.14,0.07
-0.14,0.08
-0.14,0.065
-0.14,0.055
-0.145,0.055
-0.155,0.065
-0.15,0.08
-0.125,0.085
-0.14,0.08
-0.145,0.075
-0.145,0.07
-0.155,0.095
-0.145,0.1
-0.145,0.115
-0.145,0.125
-0.155,0.11
-0.155,0.12
-0.175,0.135
-0.155,0.15
-0.16,0.15
-0.16,0.155
-0.165,0.145
-0.175,0.155
-0.18,0.16
-0.16,0.175
-0.145,0.17
-0.135,0.155
-0.13,0.15
-0.135,0.135
-0.14,0.135
-0.135,0.14
-0.125,0.135
-0.135,0.12
-0.145,0.105
-0.14,0.085
-0.135,0.1
-0.12,0.09
-0.115,0.075
-0.12,0.08
-0.14,0.06
-0.155,0.055
-0.155,0.06
-0.16,0.075
-0.15,0.06
-0.15,0.07
-0.14,0.065
-0.165,0.07
-0.18,0.09
-0.165,0.085
-0.16,0.09
-0.185,0.08
-0.19,0.06
-0.2,0.065
-0.215,0.065
-0.21,0.07
-0.2,0.07
-0.205,0.07
-0.22,0.06
-0.215,0.055
-0.235,0.045
-0.225,0.06
-0.21,0.075
-0.22,0.06
-0.225,0.045
-0.23,0.04
-0.235,0.045
-0.22,0.05
-0.21,0.055
-0.205,0.055
-0.205,0.04
-0.21,0.035
-0.22,0.04
-0.21,0.045
-0.195,0.055
-0.205,0.04
-0.205,0.035
-0.22,0.03
-0.23,0.035
-0.215,0.045
-0.205,0.045
-0.215,0.04
-0.21,0.03
-0.22,0.025
-0.21,0.025
-0.2,0.035
-0.2,0.03
-0.2,0.04
-0.195,0.03
-0.195,0.025
-0.21,0.03
-0.195,0.04
-0.195,0.035
-0.19,0.035
-0.205,0.025
-0.215,0.015
-0.215,0.02
-0.2,0.04
-0.19,0.045
-0.195,0.035
-0.21,0.03
-0.22,0.02
-0.22,0.035
-0.215,0.045
-0.21,0.045
-0.22,0.03
-0.215,0.025
-0.225,0.025
-0.23,0.03
-0.215,0.045
-0.205,0.045
-0.21,0.04
-0.23,0.025
-0.24,0.03
-0.23,0.04
-0.205,0.035
-0.2,0.045
-0.2,0.035
-0.2,0.04
-0.205,0.015
-0.215,0.03
-0.21,0.04
-0.2,0.04
-0.21,0.04
-0.22,0.025
-0.215,0.025
-0.21,0.025
-0.195,0.04
-0.18,0.04
-0.185,0.045
-0.2,0.02
-0.21,0.025
-0.215,0.035
-0.21,0.035
-0.2,0.045
-0.2,0.04
-0.21,0.02
-0.21,0.015
-0.205,0.015
-0.205,0.03
-0.18,0.03
-0.185,0.035
-0.205,0.015
-0.195,0.005
-0.225,0.01
-0.205,0.02
-0.195,0.02
-0.205,0.015
-0.2,0.015
-0.215,0.0
-0.21,0.01
-0.195,0.02
-0.18,0.025
-0.2,0.025
-0.215,0.0
-0.225,-0.005
-0.22,0.0
-0.205,0.03
-0.195,0.02
-0.185,0.025
-0.19,0.005
-0.195,0.005
-0.18,0.005
-0.175,0.02
-0.155,0.015
-0.17,0.02
-0.17,0.025
-0.185,0.035
-0.16,0.08
-0.15,0.145
-0.14,0.305
-0.135,0.675
-0.095,0.985
-0.05,0.975
0.075,0.71
0.385,0.5
0.795,0.415
0.97,0.38
0.735,0.33
0.39,0.27
0.19,0.225
0.18,0.165
0.2,0.07
0.22,-0.08
0.23,-0.26
0.23,-0.48
0.255,-0.73
0.29,-0.96
0.315,-1.2
0.31,-1.49
0.28,-1.76
0.255,-1.975
0.255,-2.12
0.27,-2.245
0.305,-2.34
0.31,-2.415
0.32,-2.47
0.31,-2.53
0.295,-2.565
0.29,-2.59
